code,interlevel,location,original
097322057,Bgy,Dumagoc,True
097323000,Mun,LIARGO,False
097323000,Mun,RAMON MAGSAYSAY,False
097323000,Mun,RAMON MAGSAYSAY (LIARGO),True
097323001,Bgy,Bagong Opon,True
097323002,Bgy,Bambong Daku,True
097323003,Bgy,Bambong Diut,True
097323004,Bgy,Bobongan,True
097323005,Bgy,Campo 4,False
097323005,Bgy,Campo IV,True
097323006,Bgy,Campo 5,False
097323006,Bgy,Campo V,True
097323007,Bgy,Caniangan,True
097323008,Bgy,Dipalusan,True
097323009,Bgy,Eastern Bobongan,True
097323010,Bgy,Esperanza,True
097323011,Bgy,Gapasan,True
097323012,Bgy,Katipunan,True
097323013,Bgy,Kauswagan,True
097323014,Bgy,Lower Sambulawan,True
097323015,Bgy,Mabini,True
097323016,Bgy,Magsaysay,True
097323017,Bgy,Malating,True
097323018,Bgy,Paradise,True
097323019,Bgy,Pasingkalan,True
097323020,Bgy,Poblacion,True
097323023,Bgy,San Fernando,True
097323026,Bgy,Santo Rosario,True
097323027,Bgy,Sapa Anding,True
097323028,Bgy,Sinaguing,True
097323029,Bgy,Switch,True
097323030,Bgy,Upper Laperian,True
097323031,Bgy,Wakat,True
097324000,Mun,SAN MIGUEL,True
097324002,Bgy,Betinan,True
097324003,Bgy,Bulawan,True
097324004,Bgy,Calube,True
097324005,Bgy,Concepcion,True
097324007,Bgy,Dao-an,True
097324008,Bgy,Dumalian,True
097324009,Bgy,Fatima,True
097324012,Bgy,Langilan,True
097324013,Bgy,Lantawan,True
097324014,Bgy,Laperian,True
097324015,Bgy,Libuganan,True
097324016,Bgy,Limonan,True
097324017,Bgy,Mati,True
097324018,Bgy,Ocapan,True
097324019,Bgy,Poblacion,True
097324020,Bgy,San Isidro,True
097324021,Bgy,Sayog,True
097324022,Bgy,Tapian,True
097325000,Mun,SAN PABLO,True
097325001,Bgy,Bag-ong Misamis,True
097325002,Bgy,Bubual,True
097325003,Bgy,Buton,True
097325004,Bgy,Culasian,True
097325005,Bgy,Daplayan,True
097325006,Bgy,Kalilangan,True
097325007,Bgy,Kapamanok,True
097325008,Bgy,Kondum,True
097325009,Bgy,Lumbayao,True
097325010,Bgy,Mabuhay,True
097325011,Bgy,Marcos Village,True
097325012,Bgy,Miasin,True
097325013,Bgy,Molansong,True
097325014,Bgy,Pantad,True
097325015,Bgy,Pao,True
097325016,Bgy,Payag,True
097325017,Bgy,Poblacion,True
097325017,Bgy,Poblacion (San Pablo),True
097325018,Bgy,Pongapong,True
097325020,Bgy,Sagasan,True
097325021,Bgy,Sacbulan,True
097325022,Bgy,Senior,True
097325023,Bgy,Songgoy,True
097325024,Bgy,Tandubuay,True
097325025,Bgy,Ticala Island,True
097325026,Bgy,Taniapan,True
097325027,Bgy,Tubo-pait,True
097325028,Bgy,Villakapa,True
097325029,Bgy,San Juan,True
097327000,Mun,TABINA,True
097327001,Bgy,Abong-abong,True
097327002,Bgy,Baganian,True
097327003,Bgy,Baya-baya,True
097327004,Bgy,Capisan,True
097327005,Bgy,Concepcion,True
097327006,Bgy,Culabay,True
097327008,Bgy,Lumbia,True
097327009,Bgy,Mabuhay,True
097327010,Bgy,Malim,True
097327011,Bgy,Manikaan,True
097327012,Bgy,New Oroquieta,True
097327013,Bgy,Poblacion,True
097327014,Bgy,San Francisco,True
097327015,Bgy,Tultolan,True
097327016,Bgy,Doña Josefina,True
097328000,Mun,TAMBULIG,True
097328001,Bgy,Alang-alang,True
097328002,Bgy,Bag-ong Kauswagan,True
097328004,Bgy,Bag-ong Tabogon,True
097328005,Bgy,Balugo,True
097328006,Bgy,Fabian,True
097328006,Bgy,Balucot,True
097328006,Bgy,Fabian (Balucot),True
097328007,Bgy,Cabgan,True
097328008,Bgy,Calolot,True
097328010,Bgy,Dimalinao,True
097328012,Bgy,Gabunon,True
097328013,Bgy,Happy Valley (Pob.),False
097328013,Bgy,Happy Valley,True
097328015,Bgy,Libato,True
097328016,Bgy,Limamawan,True
097328019,Bgy,Lower Liasan,True
097328020,Bgy,Lower Lodiong (Pob.),False
097328020,Bgy,Lower Lodiong,True
097328021,Bgy,Lower Tiparak,True
097328022,Bgy,Lower Usogan,True
097328024,Bgy,Maya-maya,True
097328027,Bgy,New Village (Pob.),False
097328027,Bgy,New Village,True
097328029,Bgy,Pelocoban,True
097328030,Bgy,Riverside,True
097328030,Bgy,Riverside (Pob.),False
097328031,Bgy,Sagrada Familia,True
097328032,Bgy,San Jose,True
097328034,Bgy,Sumalig,True
097328036,Bgy,Tuluan,True
097328037,Bgy,Tungawan,True
097328039,Bgy,Upper Liason,True
097328040,Bgy,Upper Lodiong,True
097328041,Bgy,Upper Tiparak,True
097328042,Bgy,Angeles,True
097328043,Bgy,Kapalaran,True
097328044,Bgy,San Vicente,True
097330000,Mun,TUKURAN,True
097330001,Bgy,Alindahaw,True
097330002,Bgy,Baclay,True
097330005,Bgy,Balimbingan,True
097330006,Bgy,Buenasuerte,True
097330007,Bgy,Camanga,True
097330008,Bgy,Curvada,True
097330009,Bgy,Laperian,True
097330010,Bgy,Libertad,True
097330011,Bgy,Lower Bayao,True
097330012,Bgy,Luy-a,True
097330013,Bgy,Manilan,True
097330014,Bgy,Manlayag,True
097330015,Bgy,Militar,True
097330016,Bgy,Navalan,True
097330019,Bgy,Panduma Senior,True
097330020,Bgy,Sambulawan,True
097330021,Bgy,San Antonio,True
097330022,Bgy,San Carlos (Pob.),False
097330022,Bgy,San Carlos,True
097330023,Bgy,Santo Niño (Pob.),False
097330023,Bgy,Santo Niño,True
097330024,Bgy,Santo Rosario,True
097330025,Bgy,Sugod,True
097330026,Bgy,Tabuan,True
097330027,Bgy,Tagulo,True
097330028,Bgy,Tinotungan,True
097330029,Bgy,Upper Bayao,True
097332000,City,ZAMBOANGA,True
097332001,Bgy,Arena Blanco,True
097332002,Bgy,Ayala,True
097332004,Bgy,Baliwasan,True
097332005,Bgy,Baluno,True
097332010,Bgy,Boalan,True
097332011,Bgy,Bolong,True
097332012,Bgy,Buenavista,True
097332013,Bgy,Bunguiao,True
097332014,Bgy,Busay,True
097332014,Bgy,Sacol Island,True
097332014,Bgy,Busay (Sacol Island),True
097332015,Bgy,Cabaluay,True
097332016,Bgy,Cabatangan,True
097332017,Bgy,Cacao,True
097332018,Bgy,Calabasa,True
097332019,Bgy,Calarian,True
097332020,Bgy,Campo Islam,True
097332021,Bgy,Canelar,True
097332022,Bgy,Cawit,True
097332023,Bgy,Culianan,True
097332024,Bgy,Curuan,True
097332025,Bgy,Dita,True
097332026,Bgy,Divisoria,True
097332027,Bgy,Dulian,True
097332027,Bgy,Upper Bunguiao,True
097332027,Bgy,Dulian (Upper Bunguiao),True
097332028,Bgy,Dulian,True
097332028,Bgy,Upper Pasonanca,True
097332028,Bgy,Dulian (Upper Pasonanca),True
097332030,Bgy,Guisao,True
097332031,Bgy,Guiwan,True
097332032,Bgy,La Paz,True
097332033,Bgy,Labuan,True
097332034,Bgy,Lamisahan,True
097332035,Bgy,Landang Gua,True
097332036,Bgy,Landang Laum,True
097332037,Bgy,Lanzones,True
097332038,Bgy,Lapakan,True
097332039,Bgy,Latuan,True
097332039,Bgy,Curuan,True
097332039,Bgy,Latuan (Curuan),True
097332040,Bgy,Limaong,True
097332041,Bgy,Limpapa,True
097332042,Bgy,Lubigan,True
097332043,Bgy,Lumayang,True
097332044,Bgy,Lumbangan,True
097332045,Bgy,Lunzuran,True
097332046,Bgy,Maasin,True
097332047,Bgy,Malagutay,True
097332048,Bgy,Mampang,True
097332049,Bgy,Manalipa,True
097332050,Bgy,Mangusu,True
097332051,Bgy,Manicahan,True
097332052,Bgy,Mariki,True
097332053,Bgy,Mercedes,True
097332054,Bgy,Muti,True
097332055,Bgy,Pamucutan,True
097332056,Bgy,Pangapuyan,True
097332057,Bgy,Panubigan,True
097332058,Bgy,Sacol Island,True
097332058,Bgy,Pasilmanta,True
097332058,Bgy,Pasilmanta (Sacol Island),True
097332059,Bgy,Pasonanca,True
097332060,Bgy,Patalon,True
097332061,Bgy,Barangay Zone I,True
097332061,Bgy,Barangay Zone 1,False
097332061,Bgy,Barangay Zone I (Pob.),False
097332062,Bgy,Barangay Zone II (Pob.),False
097332062,Bgy,Barangay Zone II,True
097332062,Bgy,Barangay Zone 2,False
097332063,Bgy,Barangay Zone III (Pob.),False
097332063,Bgy,Barangay Zone III,True
097332063,Bgy,Barangay Zone 3,False
097332064,Bgy,Barangay Zone IV (Pob.),False
097332064,Bgy,Barangay Zone 4,False
097332064,Bgy,Barangay Zone IV,True
097332065,Bgy,Putik,True
097332066,Bgy,Quiniput,True
097332067,Bgy,Recodo,True
097332068,Bgy,Rio Hondo,True
097332069,Bgy,Salaan,True
097332070,Bgy,San Jose Cawa-cawa,True
097332071,Bgy,San Jose Gusu,True
097332072,Bgy,San Roque,True
097332073,Bgy,Sangali,True
097332074,Bgy,Santa Barbara,True
097332075,Bgy,Santa Catalina,True
097332076,Bgy,Santa Maria,True
097332077,Bgy,Santo Niño,True
097332078,Bgy,Sibulao (Caruan),True
097332078,Bgy,Sibulao,True
097332078,Bgy,Caruan,True
097332079,Bgy,Sinubung,True
097332080,Bgy,Sinunoc,True
097332081,Bgy,Tagasilay,True
097332082,Bgy,Taguiti,True
097332083,Bgy,Talabaan,True
097332084,Bgy,Talisayan,True
097332085,Bgy,Talon-talon,True
097332086,Bgy,Taluksangay,True
097332087,Bgy,Tetuan,True
097332088,Bgy,Tictapul,True
097332089,Bgy,Tigbalabag,True
097332090,Bgy,Tigtabon,True
097332091,Bgy,Tolosa,True
097332092,Bgy,Tugbungan,True
097332093,Bgy,Tulungatung,True
097332094,Bgy,Tumaga,True
097332095,Bgy,Tumalutab,True
097332096,Bgy,Tumitus,True
097332097,Bgy,Vitali,True
097332098,Bgy,Capisan,True
097332099,Bgy,Camino Nuevo,True
097332100,Bgy,Licomo,True
097332101,Bgy,Kasanyangan,True
097332102,Bgy,Pasobolong,True
097332103,Bgy,Victoria,True
097332104,Bgy,Zambowood,True
097333000,Mun,LAKEWOOD,True
097333001,Bgy,Baking,True
097333002,Bgy,Bagong Kahayag,True
097333003,Bgy,Biswangan,True
097333004,Bgy,Bululawan,True
097333005,Bgy,Dagum,True
097333006,Bgy,Gasa,True
097333007,Bgy,Gatub,True
097333008,Bgy,Poblacion,True
097333008,Bgy,Poblacion (Lakewood),True
097333009,Bgy,Lukuan,True
097333010,Bgy,Matalang,True
097333011,Bgy,Sapang Pinoles,True
097333012,Bgy,Sebuguey,True
097333013,Bgy,Tiwales,True
097333014,Bgy,Tubod,True
097337000,Mun,JOSEFINA,True
097337001,Bgy,Bogo Calabat,True
097337002,Bgy,Dawa,True
097337002,Bgy,Diwa,True
097337002,Bgy,Dawa (Diwa),True
097337003,Bgy,Ebarle,True
097337004,Bgy,Upper Bagong Tudela (Pob.),False
097337004,Bgy,Upper Bagong Tudela,True
097337005,Bgy,Leonardo,True
097337006,Bgy,Litapan,True
097337007,Bgy,Lower Bagong Tudela,True
097337008,Bgy,Mansanas,True
097337009,Bgy,Moradji,True
097337010,Bgy,Nemeño,True
097337011,Bgy,Nopulan,True
097337012,Bgy,Sebukang,True
097337013,Bgy,Tagaytay Hill,True
097337014,Bgy,Gumahan,True
097337014,Bgy,Gumahan (Pob.),False
097338000,Mun,PITOGO,True
097338001,Bgy,Balabawan,True
097338002,Bgy,Balong-balong,True
097338003,Bgy,Colojo,True
097338004,Bgy,Liasan,True
097338005,Bgy,Liguac,True
097338006,Bgy,Limbayan,True
097338007,Bgy,Lower Paniki-an,True
097338008,Bgy,Matin-ao,True
097338009,Bgy,Panubigan,True
097338010,Bgy,Poblacion (Pitogo),True
097338010,Bgy,Poblacion,True
097338011,Bgy,Punta Flecha,True
097338012,Bgy,Sugbay Dos,True
097338012,Bgy,Sugbay 2,False
097338013,Bgy,Tongao,True
097338014,Bgy,Upper Paniki-an,True
097338015,Bgy,San Isidro,True
097340000,Mun,SOMINOT,False
097340000,Mun,DON MARIANO MARCOS,False
097340000,Mun,SOMINOT (DON MARIANO MARCOS),True
097340001,Bgy,Bag-ong Baroy,True
097340002,Bgy,Bag-ong Oroquieta,True
097340003,Bgy,Barubuhan,True
097340004,Bgy,Bulanay,True
097340005,Bgy,Datagan,True
097340006,Bgy,Eastern Poblacion,True
097340007,Bgy,Lantawan,True
097340008,Bgy,Libertad,True
097340009,Bgy,Lumangoy,True
097340010,Bgy,New Carmen,True
097340011,Bgy,Picturan,True
097340012,Bgy,Poblacion,True
097340013,Bgy,Rizal,True
097340014,Bgy,San Miguel,True
097340015,Bgy,Santo Niño,True
097340016,Bgy,Sawa,True
097340017,Bgy,Tungawan,True
097340018,Bgy,Upper Sicpao,True
097341000,Mun,VINCENZO A. SAGUN,True
097341001,Bgy,Bui-os,True
097341002,Bgy,Cogon,True
097341003,Bgy,Danan,True
097341004,Bgy,Kabatan,True
097341005,Bgy,Kapatagan,True
097341006,Bgy,Limason,True
097341007,Bgy,Linoguayan,True
097341008,Bgy,Lumbal,True
097341009,Bgy,Lunib,True
097341010,Bgy,Maculay,True
097341011,Bgy,Maraya,True
097341012,Bgy,Sagucan,True
097341013,Bgy,Waling-waling,True
097341014,Bgy,Ambulon,True
097343000,Mun,GUIPOS,True
097343001,Bgy,Bagong Oroquieta,True
097343002,Bgy,Baguitan,True
097343003,Bgy,Balongating,True
097343004,Bgy,Canunan,True
097343005,Bgy,Dacsol,True
097343006,Bgy,Dagohoy,True
097343007,Bgy,Dalapang,True
097343008,Bgy,Datagan,True
097343009,Bgy,Poblacion,True
097343009,Bgy,Poblacion (Guipos),True
097343010,Bgy,Guling,True
097343011,Bgy,Katipunan,True
097343012,Bgy,Lintum,True
097343013,Bgy,Litan,True
097343014,Bgy,Magting,True
097343015,Bgy,Regla,True
097343016,Bgy,Sikatuna,True
097343017,Bgy,Singclot,True
097344000,Mun,TIGBAO,True
097344001,Bgy,Begong,True
097344002,Bgy,Busol,True
097344003,Bgy,Caluma,True
097344004,Bgy,Diana Countryside,True
097344005,Bgy,Guinlin,True
097344006,Bgy,Lacarayan,True
097344007,Bgy,Lacupayan,True
097344008,Bgy,Libayoy,True
097344009,Bgy,Limas,True
097344010,Bgy,Longmot,True
097344011,Bgy,Maragang,True
097344012,Bgy,Mate,True
097344013,Bgy,Nangan-nangan,True
097344014,Bgy,New Tuburan,True
097344015,Bgy,Nilo,True
097344016,Bgy,Tigbao,True
097344017,Bgy,Timolan,True
097344018,Bgy,Upper Nilo,True
098300000,Prov,ZAMBOANGA SIBUGAY,True
098301000,Mun,ALICIA,True
098301001,Bgy,Alegria,True
098301002,Bgy,Milagrosa (Baluno),True
098301002,Bgy,Milagrosa,True
098301002,Bgy,Baluno,True
098301004,Bgy,Bella,True
098301005,Bgy,Calades,True
098301006,Bgy,Dawa-dawa,True
098301007,Bgy,Gulayon,True
098301008,Bgy,Ilisan,True
098301009,Bgy,Kawayan,True
098301010,Bgy,Kauswagan,True
098301011,Bgy,La Paz,True
098301012,Bgy,Lambuyogan,True
098301013,Bgy,Lapirawan,True
098301014,Bgy,Litayon,True
098301015,Bgy,Lutiman,True
098301016,Bgy,Naga-naga,True
098301017,Bgy,Pandan-pandan,True
098301018,Bgy,Payongan,True
098301019,Bgy,Poblacion,True
098301020,Bgy,Santa Maria,True
098301021,Bgy,Santo Niño,True
098301022,Bgy,Talaptap,True
098301023,Bgy,Tampalan,True
098301024,Bgy,Tandiong Muslim,True
098301025,Bgy,Timbang-timbang,True
098301026,Bgy,Bagong Buhay,True
098301027,Bgy,Concepcion,True
098301028,Bgy,Kapatagan,True
098302000,Mun,BUUG,True
098302002,Bgy,Basalem,True
098302003,Bgy,Bawang,True
098302004,Bgy,Bulaan,True
098302005,Bgy,Compostela,True
098302006,Bgy,Del Monte,True
098302008,Bgy,Guitom,True
098302009,Bgy,Guminta,True
098302010,Bgy,Labrador,True
098302011,Bgy,Lantawan,True
098302012,Bgy,Mabuhay,True
098302013,Bgy,Maganay,True
098302014,Bgy,Manlin,True
098302015,Bgy,Muyo,True
098302016,Bgy,Pamintayan,True
098302017,Bgy,Poblacion,True
098302019,Bgy,Talamimi,True
098302020,Bgy,Villacastor,True
098302020,Bgy,Galit,True
098302020,Bgy,Villacastor (Galit),True
098302021,Bgy,Agutayan,True
098302022,Bgy,Bagong Borbon,True
098302023,Bgy,Bliss,True
098302024,Bgy,Danlugan,True
098302025,Bgy,Pling,True
098302026,Bgy,Pulog,True
098302027,Bgy,San Jose,True
098302028,Bgy,Talairan,True
098302029,Bgy,Datu Panas,True
098302030,Bgy,Guintuloan,True
098303000,Mun,DIPLAHAN,True
098303001,Bgy,Balangao,True
098303003,Bgy,Pilar,True
098303004,Bgy,Poblacion,True
098303004,Bgy,Poblacion (Diplahan),True
098303005,Bgy,Ditay,True
098303006,Bgy,Gaulan,True
098303007,Bgy,Goling,True
098303008,Bgy,Guinoman,True
098303010,Bgy,Kauswagan,True
098303011,Bgy,Lindang,True
098303012,Bgy,Lobing,True
098303015,Bgy,Paradise,True
098303016,Bgy,Sampoli A,True
098303017,Bgy,Songcuya,True
098303018,Bgy,Santa Cruz,True
098303019,Bgy,Butong,True
098303025,Bgy,Sampoli B,True
098303026,Bgy,Luop,True
098303027,Bgy,Manangon,True
098303028,Bgy,Mejo,True
098303029,Bgy,Natan,True
098303030,Bgy,Tinongtongan,True
098303031,Bgy,Tuno,True
098304000,Mun,IMELDA,True
098304001,Bgy,Lower Baluran,True
098304002,Bgy,Baluyan,True
098304003,Bgy,Cana-an,True
098304004,Bgy,Dumpoc,True
098304005,Bgy,Gandiangan,True
098304006,Bgy,Israel,True
098304006,Bgy,Balian Israel,True
098304006,Bgy,Israel (Balian Israel),True
098304007,Bgy,La Victoria,True
098304008,Bgy,Lumpanac,True
098304009,Bgy,Little Baguio,True
098304010,Bgy,Lumbog,True
098304011,Bgy,Mali Little Baguio,True
098304012,Bgy,Poblacion (Santa Fe),True
098304012,Bgy,Santa Fe,True
098304012,Bgy,Poblacion,True
098304013,Bgy,San Jose,True
098304014,Bgy,Santa Barbara,True
098304015,Bgy,Balugo,True
098304016,Bgy,Balungisan,True
098304017,Bgy,Pulawan,True
098304017,Bgy,Mt. View,True
098304017,Bgy,Pulawan (Mt. View),True
098304018,Bgy,Upper Baluran,True
098305000,Mun,IPIL,True
098305001,Bgy,Bacalan,True
098305002,Bgy,Bangkerohan,True
098305003,Bgy,Bulu-an,True
098305006,Bgy,Don Andres,True
098305008,Bgy,Guituan,True
098305009,Bgy,Ipil Heights,True
098305012,Bgy,Labi,True
098305013,Bgy,Lower Ipil Heights,True
098305015,Bgy,Lower Taway,True
098305016,Bgy,Lumbia,True
098305018,Bgy,Magdaup,True
098305022,Bgy,Pangi,True
098305023,Bgy,Poblacion,True
098305024,Bgy,Sanito,True
098305027,Bgy,Suclema,True
098305029,Bgy,Taway,True
098305030,Bgy,Tenan,True
098305032,Bgy,Tiayon,True
098305034,Bgy,Timalang,True
098305035,Bgy,Tomitom,True
098305037,Bgy,Upper Pangi,True
098305038,Bgy,Veteran's Village (Ruiz),True
098305038,Bgy,Ruiz,True
098305038,Bgy,Veteran's Village,True
098305039,Bgy,Makilas,True
098305040,Bgy,Caparan,True
098305041,Bgy,Domandan,True
098305042,Bgy,Doña Josefa,True
098305043,Bgy,Logan,True
098305044,Bgy,Maasin,True
098306000,Mun,KABASALAN,True
098306002,Bgy,Banker,True
098306003,Bgy,Bolo Batallion,True
098306004,Bgy,Buayan,True
098306006,Bgy,Cainglet,True
098306007,Bgy,Calapan,True
098306008,Bgy,Calubihan,True
098306009,Bgy,Balungis,True
098306009,Bgy,Concepcion,True
098306009,Bgy,Concepcion (Balungis),True
098306010,Bgy,Dipala,True
098306011,Bgy,Gacbusan,True
098306012,Bgy,Goodyear,True
098306013,Bgy,Lacnapan,True
098306014,Bgy,Little Baguio,True
098306015,Bgy,Lumbayao,True
098306016,Bgy,Mangahas,True
098306016,Bgy,Timuay Danda,True
098306016,Bgy,Timuay Danda (Mangahas),True
098306017,Bgy,Nazareth,True
098306018,Bgy,Palinta,True
098306019,Bgy,Peñaranda,True
098306020,Bgy,Poblacion,True
098306021,Bgy,Riverside,True
098306022,Bgy,Sanghanan,True
098306023,Bgy,Santa Cruz,True
098306024,Bgy,Sayao,True
098306025,Bgy,Simbol,True
098306026,Bgy,Sininan,True
098306027,Bgy,Shiolan,True
098306028,Bgy,Tampilisan,True
098306029,Bgy,Tamin,True
098306030,Bgy,Tigbangagan,True
098306031,Bgy,Diampak,True
098307000,Mun,MABUHAY,True
098307001,Bgy,Abunda,True
098307002,Bgy,Bagong Silang,True
098307003,Bgy,Bangkaw-bangkaw,True
098307007,Bgy,Caliran,True
098307008,Bgy,Catipan,True
098307010,Bgy,Tandu-Comot,True
098307010,Bgy,Katipunan,True
098307010,Bgy,Tandu-Comot (Katipunan),True
098307011,Bgy,Kauswagan,True
098307013,Bgy,Ligaya,True
098307014,Bgy,Looc-Barlak,True
098307015,Bgy,Malinao,True
098307017,Bgy,Pamansaan,True
098307018,Bgy,Pinalim,True
098307018,Bgy,Pinalim (San Roque),True
098307018,Bgy,San Roque,True
098307019,Bgy,Poblacion,True
098307020,Bgy,Punawan,True
098307023,Bgy,Santo Niño,True
098307023,Bgy,Caliran,True
098307023,Bgy,Santo Niño (Caliran),True
098307024,Bgy,Sawa,True
098307025,Bgy,Sioton,True
098307026,Bgy,Taguisian,True
098308000,Mun,MALANGAS,True
098308001,Bgy,Bacao,True
098308002,Bgy,Basak-bawang,True
098308003,Bgy,Camanga,True
098308005,Bgy,Candiis,True
098308006,Bgy,Catituan,True
098308007,Bgy,Dansulao,True
098308008,Bgy,Del Pilar,True
098308011,Bgy,Guilawa,True
098308013,Bgy,Kigay,True
098308014,Bgy,La Dicha,True
098308016,Bgy,Lipacan,True
098308018,Bgy,Logpond,True
098308020,Bgy,Mabini,True
098308021,Bgy,Malungon,True
098308023,Bgy,Mulom,True
098308025,Bgy,Overland,True
098308026,Bgy,Palalian,True
098308027,Bgy,Payag,True
098308028,Bgy,Poblacion,True
098308031,Bgy,Rebocon,True
098308032,Bgy,San Vicente,True
098308036,Bgy,Sinusayan,True
098308038,Bgy,Tackling,True
098308039,Bgy,Tigabon,True
098308040,Bgy,Bontong,True
098309000,Mun,NAGA,True
098309001,Bgy,Aguinaldo,True
098309002,Bgy,Baga,True
098309003,Bgy,Baluno,True
098309004,Bgy,Cabong,True
098309005,Bgy,Gubawang,True
098309006,Bgy,Kaliantana,True
098309007,Bgy,La Paz,True
098309008,Bgy,Lower Sulitan,True
098309010,Bgy,Mamagon,True
098309011,Bgy,Marsolo,True
098309012,Bgy,Poblacion,True
098309013,Bgy,San Isidro,True
098309014,Bgy,Santa Clara,True
098309015,Bgy,Crossing Sta. Clara,True
098309016,Bgy,Sulo,True
098309017,Bgy,Tambanan,True
098309018,Bgy,Taytay Manubo,True
098309019,Bgy,Upper Sulitan,True
098309020,Bgy,Bangkaw-bangkaw,True
098309021,Bgy,Guintoloan,True
098309022,Bgy,Sandayong,True
098309023,Bgy,Tilubog,True
098309024,Bgy,Tipan,True
098310000,Mun,OLUTANGA,True
098310002,Bgy,Bateria,True
098310003,Bgy,Kahayagan,True
098310005,Bgy,Calais,True
098310005,Bgy,Kalines,True
098310005,Bgy,Calais (Kalines),True
098310006,Bgy,Esperanza,True
098310007,Bgy,Fama,True
098310009,Bgy,Galas,True
098310010,Bgy,Gandaan,True
098310012,Bgy,Looc Sapi,True
098310014,Bgy,Matim,True
098310015,Bgy,Noque,True
098310016,Bgy,Solar (Pob.),False
098310016,Bgy,Solar,True
098310017,Bgy,Pulo Laum,True
098310018,Bgy,Pulo Mabao,True
098310019,Bgy,San Isidro,True
098310020,Bgy,Santa Maria,True
098310024,Bgy,Tambanan,True
098310025,Bgy,Villacorte,True
098310026,Bgy,Villagonzalo,True
098310027,Bgy,San Jose,True
098311000,Mun,PAYAO,True
098311001,Bgy,Balian,True
098311002,Bgy,Balungisan,True
098311003,Bgy,Bulacan,True
098311004,Bgy,Bulawan,True
098311005,Bgy,Calape,True
098311006,Bgy,Dalama,True
098311007,Bgy,Fatima,True
098311007,Bgy,Silal,True
098311007,Bgy,Fatima (Silal),True
098311008,Bgy,Guintolan,True
098311009,Bgy,Katipunan,True
098311010,Bgy,Kima,True
098311011,Bgy,Kulasian,True
098311012,Bgy,Labatan,True
098311013,Bgy,Mountain View,True
098311013,Bgy,Puluan,True
098311013,Bgy,Mountain View (Puluan),True
098311014,Bgy,Nanan,True
098311015,Bgy,Poblacion,True
098311015,Bgy,Poblacion (Payao),True
098311016,Bgy,San Roque,True
098311017,Bgy,San Vicente,True
098311017,Bgy,Binangonan,True
098311017,Bgy,San Vicente (Binangonan),True
098311018,Bgy,Mayabo,True
098311018,Bgy,Santa Maria,True
098311018,Bgy,Mayabo (Santa Maria),True
098311019,Bgy,Minundas,True
098311019,Bgy,Santo. Niño,True
098311019,Bgy,Minundas (Santo. Niño),True
098311020,Bgy,Talaptap,True
098311021,Bgy,Balogo,True
098311022,Bgy,Binangonan,True
098311023,Bgy,Guiwan,True
098311024,Bgy,Kulisap,True
098311025,Bgy,La Fortuna,True
098311026,Bgy,San Isidro,True
098311027,Bgy,Silal,True
098311028,Bgy,Sumilong,True
098311029,Bgy,Upper Sumilong,True
098312000,Mun,ROSELLER LIM,True
098312001,Bgy,Balansag,True
098312002,Bgy,Calula,True
098312003,Bgy,Casacon,True
098312004,Bgy,Gango,True
098312005,Bgy,Katipunan,True
098312006,Bgy,Kulambugan,True
098312007,Bgy,Mabini,True
098312008,Bgy,Magsaysay,True
098312009,Bgy,New Antique,True
098312010,Bgy,New Sagay,True
098312011,Bgy,President Roxas,False
098312011,Bgy,Pres. Roxas,True
098312012,Bgy,San Antonio,True
098312013,Bgy,San Fernandino,True
098312014,Bgy,San Jose,True
098312015,Bgy,Siawang,True
098312016,Bgy,Silingan,True
098312017,Bgy,Surabay,True
098312018,Bgy,Tilasan,True
098312019,Bgy,Tupilac,True
098312020,Bgy,Ali Alsree,True
098312021,Bgy,Don Perfecto,True
098312022,Bgy,Malubal,True
098312023,Bgy,Palmera,True
098312024,Bgy,Remedios,True
098312025,Bgy,Santo Rosario,True
098312026,Bgy,Taruc,True
098313000,Mun,SIAY,True
098313001,Bgy,Balucanan,True
098313002,Bgy,Balagon,True
098313005,Bgy,Balingasan,True
098313006,Bgy,Batu,True
098313008,Bgy,Buyogan,True
098313010,Bgy,Camanga,True
098313011,Bgy,Coloran,True
098313018,Bgy,Kimos (Kima),True
098313018,Bgy,Kima,True
098313018,Bgy,Kimos,True
098313021,Bgy,Labasan,True
098313022,Bgy,Laih,True
098313023,Bgy,Magsaysay,True
098313024,Bgy,Mahayahay,True
098313025,Bgy,Maligaya,True
098313026,Bgy,Maniha,True
098313027,Bgy,Minsulao,True
098313028,Bgy,Mirangan,True
098313029,Bgy,Monching,True
098313033,Bgy,Paruk,True
098313036,Bgy,Poblacion,True
098313037,Bgy,Princesa Sumama,True
098313040,Bgy,Sibuguey,True
098313041,Bgy,Bagong Silang,True
098313042,Bgy,Bataan,True
098313043,Bgy,Lagting,True
098313044,Bgy,Logpond,True
098313045,Bgy,Salinding,True
098313046,Bgy,San Isidro,True
098313047,Bgy,Siloh,True
098313048,Bgy,Villagracia,True
098314000,Mun,TALUSAN,True
098314001,Bgy,Aurora,True
098314002,Bgy,Baganipay,True
098314003,Bgy,Bolingan,True
098314004,Bgy,Bualan,True
098314005,Bgy,Cawilan,True
098314006,Bgy,Florida,True
098314007,Bgy,Kasigpitan,True
098314008,Bgy,Laparay,True
098314009,Bgy,Mahayahay,True
098314010,Bgy,Moalboal,True
098314011,Bgy,Sagay,True
